participantId,teamId,championId,spell1Id,spell2Id,stats.participantId,stats.win,stats.item0,stats.item1,stats.item2,stats.item3,stats.item4,stats.item5,stats.item6,stats.kills,stats.deaths,stats.assists,stats.largestKillingSpree,stats.largestMultiKill,stats.killingSprees,stats.longestTimeSpentLiving,stats.doubleKills,stats.tripleKills,stats.quadraKills,stats.pentaKills,stats.unrealKills,stats.totalDamageDealt,stats.magicDamageDealt,stats.physicalDamageDealt,stats.trueDamageDealt,stats.largestCriticalStrike,stats.totalDamageDealtToChampions,stats.magicDamageDealtToChampions,stats.physicalDamageDealtToChampions,stats.trueDamageDealtToChampions,stats.totalHeal,stats.totalUnitsHealed,stats.damageSelfMitigated,stats.damageDealtToObjectives,stats.damageDealtToTurrets,stats.visionScore,stats.timeCCingOthers,stats.totalDamageTaken,stats.magicalDamageTaken,stats.physicalDamageTaken,stats.trueDamageTaken,stats.goldEarned,stats.goldSpent,stats.turretKills,stats.inhibitorKills,stats.totalMinionsKilled,stats.neutralMinionsKilled,stats.totalTimeCrowdControlDealt,stats.champLevel,stats.visionWardsBoughtInGame,stats.sightWardsBoughtInGame,stats.firstBloodKill,stats.firstBloodAssist,stats.firstTowerKill,stats.firstTowerAssist,stats.firstInhibitorKill,stats.firstInhibitorAssist,stats.combatPlayerScore,stats.objectivePlayerScore,stats.totalPlayerScore,stats.totalScoreRank,stats.playerScore0,stats.playerScore1,stats.playerScore2,stats.playerScore3,stats.playerScore4,stats.playerScore5,stats.playerScore6,stats.playerScore7,stats.playerScore8,stats.playerScore9,stats.perk0,stats.perk0Var1,stats.perk0Var2,stats.perk0Var3,stats.perk1,stats.perk1Var1,stats.perk1Var2,stats.perk1Var3,stats.perk2,stats.perk2Var1,stats.perk2Var2,stats.perk2Var3,stats.perk3,stats.perk3Var1,stats.perk3Var2,stats.perk3Var3,stats.perk4,stats.perk4Var1,stats.perk4Var2,stats.perk4Var3,stats.perk5,stats.perk5Var1,stats.perk5Var2,stats.perk5Var3,stats.perkPrimaryStyle,stats.perkSubStyle,stats.statPerk0,stats.statPerk1,stats.statPerk2,timeline.participantId,timeline.role,timeline.lane,subType,gameLength,timeline.creepsPerMinDeltas.10-20,timeline.creepsPerMinDeltas.0-10,timeline.xpPerMinDeltas.10-20,timeline.xpPerMinDeltas.0-10,timeline.goldPerMinDeltas.10-20,timeline.goldPerMinDeltas.0-10,timeline.damageTakenPerMinDeltas.10-20,timeline.damageTakenPerMinDeltas.0-10,timeline.csDiffPerMinDeltas.10-20,timeline.csDiffPerMinDeltas.0-10,timeline.xpDiffPerMinDeltas.10-20,timeline.xpDiffPerMinDeltas.0-10,timeline.damageTakenDiffPerMinDeltas.10-20,timeline.damageTakenDiffPerMinDeltas.0-10,stats.neutralMinionsKilledTeamJungle,stats.neutralMinionsKilledEnemyJungle,stats.wardsPlaced,stats.wardsKilled,timeline.creepsPerMinDeltas.30-end,timeline.creepsPerMinDeltas.20-30,timeline.xpPerMinDeltas.30-end,timeline.xpPerMinDeltas.20-30,timeline.goldPerMinDeltas.30-end,timeline.goldPerMinDeltas.20-30,timeline.csDiffPerMinDeltas.30-end,timeline.csDiffPerMinDeltas.20-30,timeline.xpDiffPerMinDeltas.30-end,timeline.xpDiffPerMinDeltas.20-30,timeline.damageTakenPerMinDeltas.30-end,timeline.damageTakenPerMinDeltas.20-30,timeline.damageTakenDiffPerMinDeltas.30-end,timeline.damageTakenDiffPerMinDeltas.20-30,highestAchievedSeasonTier
2,100,523,7,4,2,True,3085,6672,3006,3031,3026,1018,3363,11,6,17,3,2,3,583,1,0,0,0,0,244666,2239,216616,25810,809,34243,847,28476,4919,9103,3,12365,37930,11897,23,27,24846,10565,13129,1151,17590,14475,5,0,201,45,349,18,1,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,47,0,0,8009,3029,0,0,9103,17,10,0,8014,528,0,0,8135,3980,5,0,8139,1135,0,0,8000,8100,5005,5008,5002,2,DUO_CARRY,BOTTOM,420,2111,8.0,6.9,534.6,291.20000000000005,587.5999999999999,288.5,654.1,264.7,1.2999999999999998,0.6499999999999995,134.09999999999997,9.550000000000011,-21.399999999999977,-43.69999999999998,36.0,8.0,10.0,4.0,2.0,4.2,652.4,708.4,610.4,520.6,-3.0999999999999996,-1.5,311.8999999999999,-15.25,931.2,1100.1999999999998,211.00000000000023,177.45000000000005,
2,100,62,32,4,2,True,3111,6630,3053,3071,4401,3076,2052,16,12,18,3,2,5,162,3,0,0,0,0,82820,15408,61891,5520,0,25607,4912,19439,1255,9594,1,48029,2187,2187,0,24,53976,39170,13573,1232,19002,17200,0,1,60,0,61,18,0,0,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1000,0,0,9111,1912,340,0,9103,15,10,0,8014,832,0,0,8106,5,0,0,8143,834,0,0,8000,8100,5005,5008,5002,2,DUO_SUPPORT,TOP,450,1614,2.3,0.8999999999999999,1165.6,604.8,640.0,613.2,2535.3,769.5999999999999,,,,,,,,,,,,,,,,,,,,,,,,,
10,200,110,13,4,10,True,3142,6691,3158,6694,3042,6609,2052,22,8,32,8,2,4,320,5,0,0,0,0,120917,11147,108653,1115,0,48889,7827,39945,1115,1902,1,6557,2011,2011,0,49,24056,16814,6223,1018,19591,16350,0,0,86,0,330,18,0,0,True,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,3435,41,0,8126,1235,0,0,8138,18,0,0,8106,5,0,0,8210,70,0,0,8237,713,0,0,8100,8200,5008,5008,5002,10,DUO_SUPPORT,MIDDLE,450,1552,3.5999999999999996,2.8,1168.1,776.3,729.1,682.9,1168.8000000000002,403.5,,,,,,,,,,,,,,,,,,,,,,,,,
3,100,41,32,4,3,True,3508,6673,3158,3134,1037,0,2052,12,5,22,4,3,3,195,3,1,0,0,0,59505,2866,52645,3992,868,21212,2173,15582,3456,2137,1,7409,392,392,0,8,12514,6398,4210,1904,11311,9125,0,0,42,0,75,15,0,0,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,304,283,0,8446,123,0,0,8444,447,0,0,8453,378,112,0,8009,1117,0,0,9103,5,50,0,8400,8000,5008,5008,5002,3,DUO_SUPPORT,NONE,450,862,,2.3,,725.3,,668.3,,759.2,,0.8400000000000001,,110.26000000000005,,-532.2399999999999,,,,,,,,,,,,,,,,,,,
8,200,202,7,4,8,False,3009,6671,6676,3086,2015,0,2052,9,4,17,3,1,4,233,0,0,0,0,0,46719,2123,44285,310,573,16596,1059,15304,232,2692,3,3579,2916,2916,0,18,9681,4617,4240,822,9764,9050,0,0,33,0,67,13,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8128,939,19,0,8126,298,0,0,8138,18,0,0,8135,1336,5,0,8009,1768,0,0,9103,8,0,0,8100,8000,5008,5008,5002,8,DUO_SUPPORT,NONE,450,785,,2.7,,764.6,,610.4,,694.3,,-0.21999999999999997,,46.44,,-62.079999999999814,,,,,,,,,,,,,,,,,,,
3,100,157,32,4,3,True,6673,3006,3072,6676,3033,0,0,12,9,27,2,2,4,190,1,0,0,0,0,75150,3856,68627,2666,641,28100,1661,24192,2246,5063,1,39414,1174,1174,0,33,27381,9763,17085,532,14660,13400,1,0,61,0,65,18,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1512,0,0,9111,827,390,0,9103,8,10,0,8014,1010,0,0,8139,1097,0,0,8135,2392,5,0,8000,8100,5005,5008,5002,3,DUO_SUPPORT,NONE,450,1161,,2.8,,823.8,,629.5,,896.9,,0.30000000000000004,,18.620000000000005,,-335.8999999999998,,,,,,,,,,,,,,,,,,,
1,100,235,21,4,1,True,6662,3009,0,3864,3123,1028,3364,2,3,14,0,1,0,641,0,0,0,0,0,24338,2721,21617,0,206,6100,516,5584,0,5648,5,6677,1416,1416,25,7,9994,4987,4760,246,7551,5775,0,1,13,0,226,11,5,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,395,268,0,8463,321,0,0,8473,708,0,0,8453,619,295,0,8009,1450,0,0,9104,17,40,0,8400,8000,5005,5008,5002,1,DUO_SUPPORT,BOTTOM,420,1238,1.0,0.3,499.5,219.2,475.6,171.5,786.7,212.7,0.2500000000000002,-0.2999999999999998,202.35000000000002,-50.75,-178.99999999999994,41.85000000000001,0.0,0.0,12.0,3.0,,,,,,,,,,,,,,,
3,100,235,21,4,3,True,3111,6662,3067,3864,3133,1036,3364,1,4,15,0,1,0,552,0,0,0,0,0,23252,2188,21064,0,115,9294,524,8769,0,7893,5,8168,2829,1149,34,19,13339,5290,7532,516,7431,7100,2,0,8,0,119,11,6,0,False,False,False,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,456,373,0,8463,645,0,0,8473,349,0,0,8453,809,281,0,8009,1662,0,0,9104,16,40,0,8400,8000,5005,5008,5001,3,DUO_SUPPORT,BOTTOM,420,1329,0.5,0.3,434.4,223.10000000000002,409.0,205.2,756.5999999999999,333.8,-0.44999999999999996,-0.55,156.79999999999998,-32.14999999999999,-250.60000000000005,42.75,0.0,0.0,16.0,3.0,,,,,,,,,,,,,,,
4,100,12,14,4,4,False,3190,3117,3050,3860,0,3075,3364,3,9,17,0,1,0,666,0,0,0,0,0,35833,19060,7983,8788,0,12510,9557,996,1956,7281,5,59045,3151,3062,77,48,32691,9691,14222,8777,9679,9625,2,0,41,0,94,14,7,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1172,0,0,8446,2347,0,0,8429,67,20,13,8451,210,0,0,8347,0,0,0,8306,11,0,0,8400,8300,5007,5002,5001,4,DUO_SUPPORT,BOTTOM,420,2207,1.2,1.6,353.7,256.7,218.20000000000002,176.4,763.7,237.2,-0.05000000000000071,0.7,35.400000000000006,26.299999999999983,-190.35,-48.849999999999994,0.0,0.0,35.0,8.0,0.6,1.0,363.2,438.3,341.6,327.5,-2.6000000000000005,0.30000000000000004,-706.5,130.85,2237.0,825.7,346.5,-322.4,
5,100,101,14,4,5,True,3020,6655,1052,3853,1058,0,3364,3,5,9,2,1,1,353,0,0,0,0,0,30014,26260,3502,252,0,11477,10778,446,252,0,0,2620,1475,253,35,17,8354,5497,2549,307,7080,6760,1,0,19,5,116,10,1,0,False,False,False,False,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8229,778,0,0,8226,250,366,0,8210,0,0,0,8237,476,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5002,5,DUO_SUPPORT,BOTTOM,420,1298,0.8,0.7,372.79999999999995,264.1,366.5,255.3,531.1,304.3,,,,,,,0.0,4.0,17.0,1.0,,,,,,,,,,,,,,,
7,200,61,32,4,7,True,6653,3040,3020,3089,3135,3916,2052,13,12,43,3,2,5,167,3,0,0,0,0,87722,82919,3553,1250,0,27817,26228,551,1037,1400,1,14145,1499,1499,0,32,22009,8164,13403,440,16478,14600,0,0,74,0,298,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1966,27,0,8126,911,0,0,8138,30,0,0,8106,5,0,0,8210,28,0,0,8237,568,0,0,8100,8200,5008,5008,5002,7,DUO,MIDDLE,450,1376,3.2,3.5999999999999996,1131.9,886.0999999999999,684.3,645.6,949.9,808.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,100,157,32,4,5,False,6672,3006,3072,6676,3031,3036,2052,22,14,20,5,5,5,220,4,1,1,1,0,198538,10071,185654,2812,945,65322,3553,59730,2039,8309,1,60066,1831,1831,0,56,49962,36408,9170,4384,21009,21200,1,1,111,0,109,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2722,0,0,9111,969,420,0,9103,10,0,0,8014,1793,0,0,8139,1946,0,0,8135,3623,5,0,8000,8100,5005,5008,5002,5,DUO_SUPPORT,TOP,450,1616,4.7,3.0,1404.5,711.0,979.5,529.4,2372.4,955.4000000000001,,,,,,,,,,,,,,,,,,,,,,,,,
4,100,360,32,4,4,False,6673,3006,1037,3134,0,0,2052,4,9,4,2,2,1,130,1,0,0,0,0,29553,2982,25772,798,249,6872,638,5693,540,1118,1,5490,81,81,0,0,13810,8927,3932,950,7690,9875,0,0,39,0,0,12,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,107,0,0,8009,480,0,0,9103,0,0,0,8014,302,0,0,8139,544,0,0,8135,488,4,0,8000,8100,5005,5008,5002,4,DUO_SUPPORT,NONE,450,753,,3.5,,638.6,,503.4,,986.6999999999999,,-0.15999999999999992,,-70.95999999999998,,242.83999999999992,,,,,,,,,,,,,,,,,,,
1,100,150,12,4,1,True,3143,6631,3742,3047,3075,1028,3340,6,7,18,2,2,2,618,1,0,0,0,0,156089,21231,131066,3791,0,25074,6362,18291,420,8699,1,40564,9720,2263,25,61,38375,12059,21633,4683,14914,14075,0,1,210,12,610,18,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1396,1203,0,8446,1485,0,0,8473,1222,0,0,8451,258,0,0,8139,1546,0,0,8135,2715,5,0,8400,8100,5005,5008,5002,1,SOLO,TOP,420,2364,7.0,7.199999999999999,495.7,403.7,417.6,256.5,634.4,535.3,0.30000000000000027,0.2999999999999998,55.099999999999994,-73.5,-218.80000000000007,63.39999999999998,2.0,4.0,12.0,5.0,4.0,3.7,495.2,487.8,429.4,392.4,-0.20000000000000018,2.0,16.399999999999977,73.79999999999998,1532.0,1356.1,312.5999999999999,-117.99999999999989,
4,100,235,21,4,4,True,6672,3009,3094,3864,2055,3124,3364,10,1,12,8,3,2,1273,3,1,0,0,0,51644,505,46505,4633,270,21355,405,18429,2521,6299,4,4373,5556,5394,49,29,9401,4548,4732,120,11799,10250,2,1,8,5,145,13,7,0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,42,0,0,8304,10,3,0,8345,3,0,0,8410,71,0,0,8009,2546,0,0,9104,15,40,0,8300,8000,5005,5008,5002,4,DUO_SUPPORT,BOTTOM,420,1469,0.5,0.1,508.4,236.6,644.4,255.0,296.8,233.20000000000002,0.04999999999999982,1.2999999999999996,75.9,-2.249999999999986,-52.80000000000007,51.4,1.0,4.0,20.0,5.0,,,,,,,,,,,,,,,
9,200,235,21,4,9,True,6662,3033,2055,3864,3009,3071,3364,4,1,23,3,1,1,922,0,0,0,0,0,51388,7636,43250,502,402,20436,1138,19029,268,18096,5,14953,3764,2042,58,44,17039,2843,13842,353,10847,10175,0,0,27,0,652,15,5,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,798,591,0,8463,1438,0,0,8473,366,0,0,8453,1803,795,0,8009,4226,0,0,9104,21,20,0,8400,8000,5005,5008,5002,9,DUO_SUPPORT,BOTTOM,420,1893,1.2999999999999998,0.30000000000000004,391.1,246.4,292.6,191.8,597.4,243.60000000000002,-1.8000000000000005,-0.8,-188.75000000000006,-6.999999999999972,200.09999999999997,27.60000000000001,0.0,0.0,27.0,10.0,,1.0,,635.5,,486.0,,-0.6999999999999996,,228.04999999999998,,828.7,,-107.59999999999991,
4,100,555,32,4,4,True,3142,3158,6691,6676,3814,6695,2052,19,6,17,4,2,6,308,2,0,0,0,0,32861,0,28321,4539,695,20666,0,16276,4389,7524,1,19793,221,221,0,30,20553,6737,12364,1452,17907,15650,0,0,16,0,131,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8128,1779,28,0,8143,512,0,0,8138,18,0,0,8106,5,0,0,8473,696,0,0,8453,654,233,0,8100,8400,5008,5008,5002,4,DUO,MIDDLE,450,1270,0.9,0.4,1023.4,784.3,736.0,744.7,1252.8000000000002,544.2,0.35,-0.3499999999999999,66.89999999999992,56.50000000000006,-534.7,-316.6,,,,,,,,,,,,,,,,,,,
1,100,57,32,4,1,False,6653,4637,3020,3165,3135,1058,2052,16,10,27,7,2,4,205,3,0,0,0,0,71232,66555,3173,1503,0,35606,32748,1388,1468,7770,1,16256,426,426,0,90,29073,16604,11432,1036,15507,13950,1,1,35,0,437,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1861,32,0,8126,1470,0,0,8138,30,0,0,8106,5,0,0,8210,38,0,0,8237,495,0,0,8100,8200,5008,5008,5002,1,SOLO,BOTTOM,450,1325,1.5,1.8,1344.8,770.0,761.8,551.9,1746.4,709.3,-3.6,-3.1000000000000005,304.5,52.69999999999999,23.90000000000009,-356.2,,,,,,,,,,,,,,,,,,,
3,100,54,32,4,3,True,4636,3020,4629,3135,3100,3089,2052,23,12,25,5,2,6,427,3,0,0,0,0,139521,119078,18734,1708,0,58513,54535,2789,1188,2436,1,44278,0,0,0,40,34670,12146,21085,1438,23810,20600,0,0,63,0,418,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,4752,38,0,8143,2111,0,0,8138,30,0,0,8106,5,0,0,8210,44,0,0,8237,861,0,0,8100,8200,5008,5008,5002,3,NONE,JUNGLE,450,2064,1.6,1.1,1110.6,728.0,670.2,533.8,1039.7,448.9,,,,,,,,,,,,2.6,,1681.2,,716.4,,,,,,1801.7,,,
1,100,115,13,4,1,False,6653,3020,4628,3089,4630,1026,2052,13,11,26,3,1,2,194,0,0,0,0,0,80425,72907,1846,5671,0,35953,34669,612,671,384,1,5999,5604,5604,0,34,19315,3423,15417,473,13737,13200,1,0,33,0,248,18,0,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,2075,28,0,8126,858,0,0,8138,30,0,0,8106,5,0,0,8210,23,0,0,8237,612,0,0,8100,8200,5008,5008,5003,1,DUO_SUPPORT,NONE,450,1198,,1.2,,727.0999999999999,,555.0999999999999,,886.6,,-0.6,,-35.440000000000055,,126.94000000000005,,,,,,,,,,,,,,,,,,,
3,100,266,32,4,3,False,3111,6630,3053,6333,3065,3075,2052,15,9,21,5,3,2,246,2,1,0,0,0,81287,291,80019,977,12,41277,222,40307,747,34088,1,74519,2037,2037,0,30,63455,33882,21922,7649,17165,16200,1,0,52,0,261,18,0,0,True,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1551,0,0,9111,962,360,0,9103,9,10,0,8299,1329,0,0,8139,2153,0,0,8135,2437,5,0,8000,8100,5008,5008,5003,3,DUO,TOP,450,1455,3.0999999999999996,1.2999999999999998,1058.5,703.5,718.7,597.5,3395.4,961.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,
2,100,38,32,4,2,False,3003,6656,3020,3057,3113,0,2052,9,6,9,3,2,2,142,1,0,0,0,0,23238,19022,3955,260,0,10739,9969,660,110,3192,1,8743,0,0,0,18,13410,3526,9068,815,9154,9050,0,0,13,0,71,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8021,809,0,0,8009,2799,0,0,9103,10,30,0,8017,76,0,0,8139,642,0,0,8135,847,5,0,8000,8100,5008,5008,5003,2,DUO_SUPPORT,NONE,450,761,,1.0,,687.2,,598.9000000000001,,913.5,,-0.22000000000000008,,-33.30000000000007,,165.37999999999977,,,,,,,,,,,,,,,,,,,
10,200,235,21,4,10,True,6672,3009,3033,3864,3124,3094,3364,6,4,19,6,1,1,1043,0,0,0,0,0,81425,2889,67480,11055,286,21115,819,18074,2221,12698,5,8649,14824,5443,104,40,15084,7234,7418,431,13334,12675,1,0,36,20,178,16,5,0,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8351,58,0,0,8304,11,1,5,8345,3,0,0,8410,105,0,0,8009,3134,0,0,9104,19,50,0,8300,8000,5005,5008,5003,10,DUO_SUPPORT,BOTTOM,420,2299,0.6000000000000001,0.7,442.7,258.3,328.8,206.2,386.5,232.7,0.6000000000000005,1.0499999999999998,112.04999999999998,-15.949999999999989,-395.74999999999994,-156.05000000000004,4.0,8.0,50.0,16.0,1.0,1.4,519.2,534.0,455.6,430.70000000000005,-0.20000000000000018,-0.24999999999999956,228.10000000000002,211.15000000000003,473.4,463.6,-453.79999999999995,-385.85,
1,100,235,21,4,1,False,6662,0,3111,3864,1036,0,3364,1,4,4,0,1,0,565,0,0,0,0,0,14990,956,14033,0,156,6339,340,5999,0,4619,5,9196,470,134,20,12,11691,5963,5727,0,5658,4900,0,0,4,0,149,10,2,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,313,237,0,8463,97,0,0,8473,512,0,0,8453,576,214,0,8009,761,0,0,9104,0,0,0,8400,8000,5005,5008,5003,1,DUO_SUPPORT,BOTTOM,420,1294,0.2,0.1,349.6,232.10000000000002,310.2,164.7,572.1,384.1,-1.0499999999999998,-0.6499999999999997,-35.099999999999966,-66.59999999999998,246.05,229.24999999999997,0.0,0.0,13.0,2.0,,,,,,,,,,,,,,,
8,200,235,21,4,8,True,6662,3111,3067,3864,3133,3123,3364,2,7,13,0,1,0,408,0,0,0,0,0,27940,3848,24091,0,142,13830,1377,12453,0,8167,5,15123,1704,1312,40,35,18476,7097,10885,492,8194,7325,2,0,22,0,364,12,3,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,703,489,0,8463,1020,0,0,8473,682,0,0,8453,693,215,0,8009,1855,0,0,9104,18,40,0,8400,8000,5005,5008,5002,8,DUO_SUPPORT,BOTTOM,420,1509,0.7,1.2,343.6,327.4,306.9,272.70000000000005,853.9000000000001,443.4,-1.4500000000000004,0.19999999999999973,-204.9,-35.5,-67.5,51.599999999999994,0.0,0.0,19.0,5.0,,,,,,,,,,,,,,,
6,200,26,13,4,6,False,6653,3158,3040,4629,3108,4632,2052,2,14,21,0,1,0,209,0,0,0,0,0,94303,92239,1514,549,0,19379,18442,387,549,13924,4,9401,51,51,0,32,33901,27540,5105,1254,15046,12250,0,0,71,0,188,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1010,17,0,8126,614,0,0,8138,30,0,0,8106,5,0,0,8210,27,0,0,8275,14,0,0,8100,8200,5008,5008,5002,6,SOLO,BOTTOM,450,1617,2.3,2.0,936.3,755.8,491.1,470.7,1336.3000000000002,646.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,100,103,32,4,5,True,3157,6656,3020,4629,3135,3165,2052,14,8,36,5,2,4,300,1,0,0,0,0,86717,58117,6216,22383,0,36943,27654,1278,8010,5755,1,13718,1094,1094,0,46,25069,11626,10569,2874,18209,17850,1,1,56,0,104,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,3460,41,0,8126,1815,0,0,8138,30,0,0,8106,5,0,0,8313,0,0,0,8347,0,0,0,8100,8300,5008,5008,5002,5,DUO,TOP,450,1552,2.4,2.4,1415.4,806.8,746.9,558.3,1071.6,521.3,,,,,,,,,,,,,,,,,,,,,,,,,
9,200,105,32,4,9,True,3157,4636,3020,3100,3108,1052,2052,11,5,11,4,2,3,242,2,0,0,0,0,28416,21987,5493,936,0,11726,9392,1662,671,1294,1,6675,1069,1069,0,5,11292,5765,5002,524,11928,11035,0,0,22,0,41,16,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,876,19,0,8126,334,0,0,8138,30,0,0,8106,5,0,0,8313,0,0,0,8347,0,0,0,8100,8300,5008,5008,5002,9,DUO_SUPPORT,NONE,450,996,,0.9,,730.0,,576.2,,484.70000000000005,,-0.2799999999999999,,-4.78000000000003,,80.24000000000001,,,,,,,,,,,,,,,,,,,
3,100,45,32,4,3,False,6655,3020,3089,3083,3001,0,2052,13,11,21,3,2,3,158,2,0,0,0,0,60727,58312,1454,959,0,26031,24748,468,814,475,1,12438,674,674,0,45,25377,12064,12568,744,14215,13800,0,0,34,0,124,18,0,0,True,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1567,22,0,8126,682,0,0,8138,30,0,0,8106,5,0,0,8275,19,0,0,8237,439,0,0,8100,8200,5008,5008,5002,3,DUO,TOP,450,1217,2.0999999999999996,1.3,1269.1,714.7,668.5,602.5,1836.0,701.7,,,,,,,,,,,,,,,,,,,,,,,,,
7,200,34,13,4,7,True,3070,6653,3020,1052,0,0,2052,2,2,9,0,1,0,248,0,0,0,0,0,15491,14337,875,278,0,3465,3006,180,278,1239,1,1982,379,379,0,16,6793,4276,2201,315,6486,5335,0,0,25,0,239,10,0,0,False,False,False,True,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8128,284,9,0,8126,276,0,0,8138,30,0,0,8135,461,4,0,8237,161,0,0,8233,1,0,0,8100,8200,5008,5008,5002,7,DUO,NONE,450,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,200,131,32,4,7,True,3157,3020,4636,3165,3100,0,2052,11,7,29,3,2,4,365,2,0,0,0,0,63292,56645,5526,1120,0,30682,27864,1918,900,1740,1,22161,1007,1007,0,11,19309,4437,11375,3496,13239,12450,2,0,48,0,50,17,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8010,1116,0,0,8009,3284,0,0,9104,5,30,0,8014,777,0,0,8210,42,0,0,8275,26,0,0,8000,8200,5008,5008,5002,7,DUO_SUPPORT,NONE,450,1051,,3.5,,808.7,,610.5,,466.79999999999995,,0.33999999999999997,,85.4199999999999,,-191.42000000000002,,,,,,,,,,,,,,,,,,,
1,100,10,32,4,1,True,4633,3006,3115,1042,1058,0,2052,7,5,17,3,3,2,294,1,1,0,0,0,36369,26783,9053,532,0,8349,6199,1798,351,5403,5,4922,3621,3621,0,3,13797,6752,6646,398,10677,8950,1,0,38,0,57,14,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,503,399,103,9111,345,240,0,9104,5,40,0,8014,249,0,0,8275,14,0,0,8237,271,0,0,8000,8200,5005,5008,5002,1,DUO_SUPPORT,NONE,450,863,,2.0,,778.3,,574.7,,713.5999999999999,,0.1599999999999998,,74.60000000000002,,-17.19999999999999,,,,,,,,,,,,,,,,,,,
7,200,876,11,4,7,False,2421,3108,4637,6653,3020,1052,3364,5,4,5,3,1,1,547,0,0,0,0,0,184311,129339,17411,37561,0,27376,21968,248,5159,11029,1,14672,19323,0,33,37,35442,9677,25125,640,10738,10360,0,0,40,142,488,14,5,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1174,16,0,8126,1123,0,0,8138,30,0,0,8135,3297,4,0,8275,24,0,0,8232,5,10,0,8100,8200,5005,5008,5002,7,NONE,JUNGLE,440,2021,0.5,0.2,537.0,230.6,451.3,207.7,1243.1,702.6,-1.7000000000000002,0.2,16.400000000000006,-88.5,265.3,33.80000000000004,109.0,11.0,6.0,7.0,,2.7,,374.4,,285.6,,1.9,,-45.79999999999998,,997.7,,-350.7,
